date,district_id,10_day_rainfall_mm,long_term_avg_mm,1 month_aggregation_mm,1 month_aggregation_long_term_avg_mm,3 month_aggregation_mm,3 month_aggregation_mm,anomaly,1 month_anomaly,3 month_anomaly
2019-09-01,BD1004,155.35294,115.25294,444.7255,385.03006,1091.8628,1091.8628,133.34637,115.30534,82.65986
2019-09-01,BD1079,127.04762,98.76746,390.6667,327.48413,1051.4762,1051.4762,127.2534,119.003174,93.914825
2019-09-01,BD4087,137.175,99.40611,403.25,331.0614,902.3667,902.3667,136.17497,121.480774,85.849106
2019-09-01,BD4047,122.72,93.95226,372.504,318.47974,923.5121,923.5121,129.07234,116.70097,87.19736
2019-08-21,BD10,90.05454,138.77213,451.25455,421.45758,1474.1273,1474.1273,66.11472,106.98708,104.59612
2019-08-21,BD10,87.90145,133.95555,441.1942,417.76096,1355.2957,1355.2957,66.85696,105.54291,96.08783
2019-08-21,BD20,192.46907,172.46603,689.99426,485.2677,1959.453,1959.453,111.27148,141.75812,115.466156
2019-08-21,BD30,54.178177,107.74783,234.76659,312.47534,1084.8025,1084.8025,52.487194,75.5229,105.114296
2019-08-21,BD40,72.70588,99.2689,293.86868,308.09302,906.5034,906.5034,74.524506,95.45683,92.576126
2019-08-21,BD45,78.263855,151.40211,274.5673,439.38495,1444.4248,1444.4248,53.237038,62.911064,104.47651
2019-08-21,BD50,52.71517,96.43266,195.44116,283.7744,1013.67645,1013.67645,56.89999,69.41099,112.679794
2019-08-21,BD55,119.4726,146.22261,299.05994,399.6387,1715.166,1715.166,82.310844,75.14356,129.00551
2019-08-21,BD60,142.14899,212.58586,369.82843,595.1756,1797.2957,1797.2957,67.628006,62.453125,94.40233
2019-08-21,BD4001,83.69768,106.17829,321.58142,337.60336,974.67444,974.67444,79.77967,95.32347,89.8497
2019-08-21,BD2003,231.67722,197.53502,851.4873,540.5635,2229.1836,2229.1836,116.85744,156.99132,113.40207
2019-08-21,BD5010,54.642857,101.4398,192.79591,298.44897,1178.6428,1178.6428,56.034355,65.182594,119.96132
2019-08-21,BD2012,73.38806,117.43731,276.8209,330.32935,1311.4628,1311.4628,64.02302,84.043015,117.406395
2019-08-21,BD4018,63.785713,89.157936,262.8095,273.50555,837.0238,837.0238,73.05355,96.159485,95.426765
2019-08-21,BD2019,104.07547,127.59623,381.04718,361.7695,1462.783,1462.783,82.26137,105.25608,118.56348
2019-08-21,BD3026,54.666668,105.64259,224.90742,298.89383,1084.5555,1084.5555,53.92739,75.65386,108.65561
2019-08-21,BD5527,109.578514,125.54325,245.19833,345.04187,1395.4546,1395.4546,87.770546,71.476685,126.286865
2019-08-21,BD3029,49.164383,97.27808,240.10959,280.7895,991.34247,991.34247,52.95796,85.76578,102.08543
2019-08-21,BD5532,93,134.9325,278.575,377.34915,1510.2001,1510.2001,70.03377,74.166504,129.01743
2019-08-21,BD3033,48.953125,106.44531,188.203125,306.2099,997.9844,997.9844,48.412197,62.08129,100.673546
2019-08-21,BD3035,49.58,96.84067,288.18,285.72134,1097.7198,1097.7198,53.59352,100.8457,110.49385
2019-08-21,BD6036,81.8764,158.04831,278.98877,440.19214,1424.4045,1424.4045,53.28262,63.79016,100.66508
2019-08-21,BD4041,70.45055,95.04212,298.64835,288.25055,841.6484,841.6484,75.41878,103.5457,92.29883
2019-08-21,BD1042,71.625,115.51945,367.75,354.63055,1154.7916,1154.7916,63.578953,103.64803,97.85953
2019-08-21,BD4044,63.238808,91.354225,272.80597,278.8413,864.11945,864.11945,70.82077,97.873695,96.13418
2019-08-21,BD5038,65.314285,118.87904,222.71428,334.42096,1162.0001,1162.0001,56.760437,67.08904,117.052284
2019-08-21,BD2046,201.2255,183.1072,703.7157,498.3255,1976.2745,1976.2745,109.631905,140.80664,114.36606
2019-08-21,BD3048,63.46154,138.09818,240.03296,392.2824,1245.4396,1245.4396,47.842358,61.677273,102.49914
2019-08-21,BD5549,119.40741,152.93826,327.3333,418.29095,1978.4692,1978.4692,78.769646,78.511795,132.01158
2019-08-21,BD4050,52.32143,93.079765,219.6607,280.7887,899.8929,899.8929,58.443684,78.61077,104.175476
2019-08-21,BD5552,133.63637,166.53485,341.02274,446.39395,2096.2046,2096.2046,80.821106,76.65649,131.41913
2019-08-21,BD3054,47.146343,97.10488,282.87805,283.46423,1145.0488,1145.0488,51.07135,99.79679,112.37682
2019-08-21,BD4055,53.027027,92.73694,245.27026,277.77026,914.13513,914.13513,59.37062,88.50658,98.413506
2019-08-21,BD3056,56.5,97.17333,227.4,283.02466,988.0999,988.0999,60.191833,80.68754,103.56449
2019-08-21,BD6058,93.05319,161.0961,276.20212,452.5752,1417.9894,1417.9894,59.03401,61.454845,93.4876
2019-08-21,BD4057,47.333332,84.39012,237.59258,263.17902,802.9629,802.9629,58.544876,90.45919,95.51504
2019-08-21,BD3059,56.15625,109.66458,262.875,313.75833,1169.4375,1169.4375,53.33491,84.03702,112.66397
2019-08-21,BD5064,54.629032,98.58011,197.85483,281.15698,989.8548,989.8548,57.56803,70.88935,114.124954
2019-08-21,BD4065,58.89189,94.0928,267.1081,279.65045,949.5406,949.5406,64.47683,95.593765,99.29052
2019-08-21,BD3067,62.16,116.84,245.28,330.616,1163.8401,1163.8401,55.121475,74.57332,110.0712
2019-08-21,BD3068,59.5,108.814285,221.11905,306.7746,1121.3096,1121.3096,56.67127,72.52645,110.253944
2019-08-21,BD5069,50.791668,94.57546,186.43056,282.25232,1005.93054,1005.93054,56.029533,66.64195,112.64674
2019-08-21,BD5070,46.982758,90.44885,197.89655,262.29022,878.7069,878.7069,54.461376,75.9087,106.58171
2019-08-21,BD5573,135.66101,158.9192,320.339,431.161,1960.2711,1960.2711,85.81119,74.591484,132.45805
2019-08-21,BD5076,55.2093,92.88372,206.60466,279.26822,937.1861,937.1861,61.511047,74.438385,106.98537
2019-08-21,BD5577,161.02,187.32933,382.14,512.2767,1984.62,1984.62,86.320694,74.841965,120.341324
2019-08-21,BD3082,50.307693,92.5735,217.5641,281.53845,908.7436,908.7436,56.683105,77.67338,98.84648
2019-08-21,BD5081,47.22353,85.7651,197.9647,257.1047,967.50586,967.50586,57.537018,77.4365,115.72264
2019-08-21,BD2084,228.46486,169.64577,692.4054,459.9191,2019.4648,2019.4648,133.67908,150.00575,119.14473
2019-08-21,BD5585,106.24097,133.08273,260.25302,358.81046,1620.9517,1620.9517,80.561104,72.909676,133.71265
2019-08-21,BD5088,51.079544,98.13863,176.54546,296.5466,1019.1818,1019.1818,54.37298,60.204773,106.71732
2019-08-21,BD6090,187.77612,261.56467,477.79105,725.31396,2074.4106,2074.4106,72.31871,66.10733,93.518
2019-08-21,BD6091,172.8254,237.4328,389.0238,672.6315,2048.9524,2048.9524,73.35039,58.14721,92.97574
2019-08-21,BD3093,54.231403,107.9595,201.61983,322.71075,1043.6777,1043.6777,52.435963,63.049446,100.96052
2019-08-21,BD5594,131.0303,150.0692,326.80304,410.52274,1667.8181,1667.8181,87.72233,79.85195,126.338745
2019-08-21,BD4539,73.66234,125.03333,262.81818,370.1723,1403.0388,1403.0388,60.49398,71.38538,117.0995
2019-08-21,BD4561,64.27451,143.05882,239.54901,415.9453,1302.6405,1302.6405,46.78851,58.0952,99.83914
2019-08-21,BD4572,99.33663,188.24092,320.47525,535.1548,1630.0099,1630.0099,53.993034,60.25592,98.72931
2019-08-21,BD4589,85.895836,142.78125,308.4375,423.61182,1572.2501,1572.2501,61.507015,73.128525,115.48782
2019-08-21,BD1009,90.05454,138.77213,451.25455,421.45758,1474.1273,1474.1273,66.11472,106.98708,104.59612
2019-08-21,BD2022,258.7324,216.59155,1114.0704,652.22955,2601.3523,2601.3523,119.01735,170.27086,112.36062
2019-08-21,BD2015,255.92053,182.0841,868.90063,516.0572,2249.5103,2249.5103,139.46696,167.71684,120.3398
2019-08-21,BD2030,199.76666,184.46556,689.6,512.7778,2013.6667,2013.6667,108.07593,134.1502,117.800316
2019-08-21,BD2075,175.58824,194.07333,701.6824,571.9588,1893.7648,1893.7648,90.71443,122.48403,107.37436
2019-08-21,BD2051,116.204544,167.60909,523.9318,492.37576,1636.159,1636.159,70.2191,106.34451,106.71266
2019-08-21,BD1009,127.54237,165.74632,634.37286,520.6124,1751.7118,1751.7118,77.62531,121.64341,100.69467
2019-08-21,BD1006,55.9625,115.572914,374.1,346.7275,1272.35,1272.35,50.560696,107.7823,107.46687
2019-08-21,BD1078,100.75281,150.1985,487.61798,477.44196,1500.4944,1500.4944,68.14035,102.109276,90.80348
2019-08-21,BD2013,74.90385,121.51282,349.03845,352.23334,1371.673,1371.673,63.158695,99.10566,114.66077
2019-08-21,BD3086,51.54762,106.38254,293.35715,310.0373,1206.6666,1206.6666,50.768833,94.705345,110.37904
2019-08-21,BD1004,87.45098,126.70065,362.90198,400.36273,1106.196,1106.196,70.197815,90.758705,84.29735
2019-08-21,BD1079,75.666664,109.23651,336.2857,339.3151,1065.7858,1065.7858,70.61373,99.12017,95.36281
2019-08-21,BD4087,86.45,107.29861,331.3333,338.82196,899.47504,899.47504,81.43467,97.82194,87.353546
2019-08-21,BD4047,82.408,104.59866,315.256,329.21252,946.50397,946.50397,79.7528,95.824066,90.02148
2019-08-11,BD10,224.54546,148.9297,553.6727,472.03577,1468.6,1468.6,149.12357,117.11339,105.97049
2019-08-11,BD10,247.95363,148.4943,532.7797,471.91498,1322.0289,1322.0289,164.79677,112.76218,95.68422
2019-08-11,BD20,262.71075,160.53552,730.8459,544.31744,1861.5776,1861.5776,161.72406,133.95639,112.38849
2019-08-11,BD30,113.558014,108.330574,369.721,335.08246,1148.9253,1148.9253,104.612564,110.18533,110.35392
2019-08-11,BD40,154.13954,112.402916,368.6156,338.71774,889.41174,889.41174,135.5499,108.69838,93.27909
2019-08-11,BD45,106.82322,154.40756,442.3298,439.55234,1525.0422,1525.0422,70.149254,100.62478,109.01411
2019-08-11,BD50,90.509285,102.599846,332.6161,296.07684,1060.9938,1060.9938,88.763405,112.136185,120.48266
2019-08-11,BD55,96.95548,132.70901,526.79626,405.40964,1704.541,1704.541,74.036896,129.57695,130.26105
2019-08-11,BD60,120.01806,194.38615,415.9887,579.85645,1840.1444,1840.1444,62.701477,71.981544,95.514206
2019-08-11,BD4001,173.06201,122.664085,383.54263,371.78784,926.7055,926.7055,139.47697,103.11974,87.533585
2019-08-11,BD2003,303.46835,177.45506,897.4304,620.2306,2057.6582,2057.6582,169.06538,144.33562,108.30852
2019-08-11,BD5010,76.53061,107.35102,373.42856,311.7857,1249.3572,1249.3572,72.56775,119.458855,127.747154
2019-08-11,BD2012,113.8806,108.85124,377.0448,345.69254,1374.9553,1374.9553,104.41748,108.9401,120.9393
2019-08-11,BD4018,126.7619,100.43016,340.9762,302.1746,857.02386,857.02386,124.975525,112.631775,100.22081
2019-08-11,BD2019,162.33963,120.25818,471.3868,406.772,1497.5659,1497.5659,133.59578,115.69189,121.63122
2019-08-11,BD3026,101.40741,102.75247,368.87036,325.34012,1178.4629,1178.4629,98.75171,113.17741,116.58266
2019-08-11,BD5527,83.70248,118.49449,424.0744,344.72067,1375.653,1375.653,71.82707,122.690605,127.230606
2019-08-11,BD3029,115.34247,99.27351,368.8767,317.38538,1042.0685,1042.0685,115.410385,115.971985,107.67262
2019-08-11,BD5532,94.675,130.51083,491.925,372.22125,1563.0625,1563.0625,73.55501,131.73303,133.8656
2019-08-11,BD3033,93.75,105.51511,320.09375,313.64688,1065.3594,1065.3594,89.3543,102.02319,105.25483
2019-08-11,BD3035,170.56,99.11266,457.13998,329.77933,1116.48,1116.48,168.62502,138.04317,112.679085
2019-08-11,BD6036,106.88764,145.73334,350.20224,432.78653,1507.6068,1507.6068,74.22887,81.13595,103.74874
2019-08-11,BD4041,154.6923,105.02894,359.56042,316.2469,834.83514,834.83514,145.13664,113.48294,92.98957
2019-08-11,BD1042,203,122.99028,481.7083,393.82083,1131.0416,1131.0416,162.51234,122.036835,97.66218
2019-08-11,BD4044,134.68657,101.516914,355.0448,309.08456,889.6269,889.6269,131.14027,114.63307,100.5717
2019-08-11,BD5038,102.51428,119.78095,399.8857,322.99237,1210.6285,1210.6285,86.162415,123.44364,124.8081
2019-08-11,BD2046,265.7745,157.41667,742.36273,533.80194,1873.3137,1873.3137,166.71596,138.70825,111.08663
2019-08-11,BD3048,114.71429,133.5033,354.53845,385.23297,1325.879,1325.879,86.43425,92.13431,106.70647
2019-08-11,BD5549,87.320984,134.4037,553.62964,423.1103,2017.4814,2017.4814,66.22563,130.48732,133.69247
2019-08-11,BD4050,106.53571,103.69821,323.30356,295.64822,944.8393,944.8393,102.61044,109.19857,112.439255
2019-08-11,BD5552,110.27273,142.02045,646,459.74622,2073.8865,2073.8865,78.405914,140.07645,131.8468
2019-08-11,BD3054,159.65854,98.27317,455.87805,336.96585,1183.0975,1183.0975,159.4398,134.77312,115.859665
2019-08-11,BD4055,126.24324,100.63243,359.37836,310.7865,951.56757,951.56757,124.24522,115.38757,103.578445
2019-08-11,BD3056,99.86,98.59133,354.3,307.83533,1069.22,1069.22,101.224686,114.85275,110.661804
2019-08-11,BD6058,89.510635,146.8539,310.0532,446.48264,1497.1064,1497.1064,62.23787,69.781906,95.39308
2019-08-11,BD4057,128.33333,97.64815,322.44446,291.6605,828.4074,828.4074,129.89355,110.37683,101.7527
2019-08-11,BD3059,121.625,107.657295,404.21875,349.89896,1242.46875,1242.46875,112.3984,115.30571,119.57847
2019-08-11,BD5064,101.33871,100.18871,333.50806,282.30405,1020.7016,1020.7016,101.09327,117.82224,122.47739
2019-08-11,BD4065,144.51352,99.58469,391.54053,317.42163,957.32434,957.32434,142.95929,122.98819,100.65662
2019-08-11,BD3067,105.36,112.292,368.8,358.49734,1241.76,1241.76,94.089966,102.834305,117.580414
2019-08-11,BD3068,96.09524,102.55318,342.35715,320.25238,1183.1191,1183.1191,93.99558,106.796196,114.43566
2019-08-11,BD5069,84.68056,105.359726,315.40277,298.24582,1062.0278,1062.0278,81.26203,105.65777,121.173096
2019-08-11,BD5070,107.93104,92.20747,312.55173,276.50516,906.17236,906.17236,116.175255,112.80494,114.85725
2019-08-11,BD5573,102.76271,140.6887,600.54236,441.3017,1911.661,1911.661,73.96778,135.68004,132.36174
2019-08-11,BD5076,88.03488,102.55465,305.89536,293.80737,985.70935,985.70935,86.5001,104.04542,114.08781
2019-08-11,BD5577,130.78,167.22534,607.62,527.56134,1884.46,1884.46,78.83857,115.03275,119.06185
2019-08-11,BD3082,102.051285,102.991455,331.4359,308.1111,969.46155,969.46155,99.1294,107.44936,106.161865
2019-08-11,BD5081,100.42353,93.1102,339.37646,281.5608,999.37646,999.37646,107.45421,120.175705,123.9983
2019-08-11,BD2084,219.81622,144.36143,715.7135,518.3978,1877.3188,1877.3188,150.51825,137.69899,113.06038
2019-08-11,BD5585,75.6265,118.99076,518.08435,367.07672,1643.1565,1643.1565,65.026215,140.58508,136.4908
2019-08-11,BD5088,72.170456,107.67462,306.04547,314.64886,1082.7727,1082.7727,68.489655,97.30849,113.34222
2019-08-11,BD6090,160.19403,240.62836,514,689.1535,2098.0674,2098.0674,67.25365,74.76732,95.23958
2019-08-11,BD6091,109.32539,215.0344,437.25397,667.0037,2056.6506,2056.6506,51.957966,65.81123,92.078384
2019-08-11,BD3093,89.20661,114.00578,332.76862,331.65646,1110.372,1110.372,79.16138,100.33035,106.3022
2019-08-11,BD5594,122.969696,137.11566,528.78784,422.53537,1604.4395,1604.4395,90.04616,124.852325,125.698425
2019-08-11,BD4539,98.77922,130.79826,459.5584,381.40866,1472.6492,1472.6492,76.421616,120.22464,122.05753
2019-08-11,BD4561,101.90196,145.47734,405.7124,413.890625,1378.9739,1378.9739,71.0419,98.04765,104.42532
2019-08-11,BD4572,121.38614,187.60297,455.73267,522.4188,1717.8119,1717.8119,65.62003,87.356125,102.91004
2019-08-11,BD4589,104.770836,150.89722,503.20834,440.25626,1669.0626,1669.0626,70.412315,114.1384,120.18218
2019-08-11,BD1009,224.54546,148.9297,553.6727,472.03577,1468.6,1468.6,149.12357,117.11339,105.97049
2019-08-11,BD2022,456.71832,229.85071,1164.3943,740.26337,2394.7888,2394.7888,196.60078,156.9102,107.04941
2019-08-11,BD2015,312.36423,168.94283,839.7616,601.63043,2083.8677,2083.8677,182.45319,139.25473,114.724335
2019-08-11,BD2030,283.83334,169.3511,705.9,568.9733,1920.6667,1920.6667,165.6619,123.855934,115.58893
2019-08-11,BD2075,319.78824,202.77608,708.7294,615.7608,1817.7999,1817.7999,156.31647,114.97655,106.86054
2019-08-11,BD2051,260.1591,170.6803,617,533.9856,1618.5682,1618.5682,150.93274,115.40197,109.13832
2019-08-11,BD1009,339.2034,189.83276,703.8644,586.2316,1685.1694,1685.1694,176.66608,119.896225,99.69048
2019-08-11,BD1006,223,120.06625,539.6,398.77,1286.7875,1286.7875,182.30338,134.87877,110.25422
2019-08-11,BD1078,276.70786,170.3176,551.4607,544.6322,1451.236,1451.236,160.6843,101.24238,89.68321
2019-08-11,BD2013,169.42308,119.7109,479.3269,406.56604,1425.3462,1425.3462,139.86194,117.67902,119.50815
2019-08-11,BD3086,154.2381,105.91984,454.61905,363.80237,1257.762,1257.762,143.56142,124.624756,115.12057
2019-08-11,BD1004,201.92157,143.07648,404.17648,444.14838,1057.5098,1057.5098,139.73967,91.10052,82.21414
2019-08-11,BD1079,187.95238,119.480156,425.2143,374.90158,1035.5714,1035.5714,155.00655,113.243614,94.24849
2019-08-11,BD4087,179.625,124.35667,382.56665,368.6464,839.30835,839.30835,142.72556,103.72552,85.47929
2019-08-11,BD4047,167.376,119.9288,389.19202,364.40933,899.36804,899.36804,137.9794,106.70873,88.17113
2019-08-01,BD10,136.65454,133.75575,610.85455,498.37817,1251.7273,1251.7273,102.089134,122.344315,94.44197
2019-08-01,BD10,105.339134,135.31111,525.771,496.88464,1080.1797,1080.1797,78.63891,105.75558,82.502716
2019-08-01,BD20,234.81447,152.26613,837.2169,591.5746,1623.079,1623.079,152.4896,141.17546,102.08019
2019-08-01,BD30,67.03039,96.39692,467.20996,352.59875,1088.7831,1088.7831,71.03804,132.05023,106.48329
2019-08-01,BD40,67.023254,96.4212,363.6881,340.12112,758.8372,758.8372,71.014,106.82862,84.761566
2019-08-01,BD45,89.48021,133.57529,556.9499,446.19852,1551.6727,1551.6727,68.179695,124.546036,113.23744
2019-08-01,BD50,52.216717,84.7419,397.63467,303.41232,1018.7987,1018.7987,63.756973,130.55078,121.74053
2019-08-01,BD55,82.63185,120.70708,707.9966,429.47174,1663.8989,1663.8989,69.71115,164.10655,131.22365
2019-08-01,BD60,107.6614,188.20361,651.21893,605.8397,1859.7472,1859.7472,58.31226,107.42899,97.00601
2019-08-01,BD4001,64.82171,108.76098,357.86047,375.3199,765.659,765.659,61.375797,95.40928,77.00267
2019-08-01,BD2003,316.34177,165.57341,961.9114,673.59875,1765.4493,1765.4493,188.38913,142.48647,97.51566
2019-08-01,BD5010,61.622448,89.658165,456.8163,326.0449,1241.3572,1241.3572,70.38215,139.50262,131.44006
2019-08-01,BD2012,89.55224,104.040794,557.4776,365.5811,1308.6418,1308.6418,86.712715,151.7826,115.72785
2019-08-01,BD4018,72.2619,83.91746,381,308.93967,769.9524,769.9524,86.89171,122.95356,95.48957
2019-08-01,BD2019,114.63207,113.91509,651.9529,444.02893,1362.085,1362.085,100.602936,146.30525,112.73781
2019-08-01,BD3026,68.833336,90.498764,486.3704,348.22098,1125.6666,1125.6666,77.31339,139.11133,112.22477
2019-08-01,BD5527,51.917355,101.004135,548.4215,355.04904,1326.2727,1326.2727,53.69352,153.70726,128.03632
2019-08-01,BD3029,75.60274,84.2379,456.30133,338.76483,959.82196,959.82196,90.32343,134.19096,101.99318
2019-08-01,BD5532,90.9,111.90584,580.5625,380.00333,1559.4375,1559.4375,82.03184,152.09283,136.62822
2019-08-01,BD3033,45.5,94.24948,414.4375,327.9953,1033.3906,1033.3906,50.88188,125.95898,102.665306
2019-08-01,BD3035,68.04,89.768,498.62,351.27667,971.43994,971.43994,77.07243,141.35643,100.82377
2019-08-01,BD6036,90.22472,136.41049,523.7978,446.1255,1482.9888,1482.9888,67.33922,117.217445,101.8728
2019-08-01,BD4041,73.50549,88.17949,345.95605,315.1861,710.3407,710.3407,84.25191,109.61002,83.20109
2019-08-01,BD1042,93.125,116.120834,467.66666,414.74304,932.5416,932.5416,81.01414,112.608574,84.27919
2019-08-01,BD4044,74.8806,85.970146,386.02985,315.3224,795.1493,795.1493,87.809685,122.07384,94.44782
2019-08-01,BD5038,54.885715,95.760956,428.45712,317.10666,1167.6572,1167.6572,59.433453,134.56944,126.30287
2019-08-01,BD2046,236.71568,157.80164,825.5294,577.08234,1650.7255,1650.7255,148.47252,142.68246,100.96484
2019-08-01,BD3048,61.857143,120.680954,471.87912,395.45496,1301.8901,1301.8901,53.195923,119.084335,105.9868
2019-08-01,BD5549,120.604935,130.94897,748.9506,457.6247,2046.1235,2046.1235,92.391235,162.97241,136.55899
2019-08-01,BD4050,60.80357,84.01071,398.80356,290.14227,877.41077,877.41077,73.927704,136.81657,110.93245
2019-08-01,BD5552,97.11364,137.83864,908.11365,507.61365,2027.4773,2027.4773,71.48881,178.12901,131.87616
2019-08-01,BD3054,76.07317,88.08618,525,371.1366,1049.4878,1049.4878,87.09475,140.90627,104.70537
2019-08-01,BD4055,66,84.4009,424.02704,322.6991,856.2432,856.2432,79.41754,130.92104,97.44279
2019-08-01,BD3056,71.04,87.26,438.80002,325.92133,1023.44,1023.44,82.41924,134.11043,107.331894
2019-08-01,BD6058,93.6383,144.62518,500.7766,461.14575,1498.0958,1498.0958,65.9236,108.501816,94.16745
2019-08-01,BD4057,61.925926,81.14074,347.1111,298.16296,734.33325,734.33325,77.6937,116.14583,96.64315
2019-08-01,BD3059,85.09375,96.436455,543.375,374.01144,1151.21875,1151.21875,88.81792,144.68561,112.816956
2019-08-01,BD5064,41.887096,82.38817,358,287.4852,952.25,952.25,53.653824,124.10884,122.15191
2019-08-01,BD4065,63.7027,85.97297,429.56757,332.58017,840.0811,840.0811,75.519905,128.73018,91.57283
2019-08-01,BD3067,77.76,101.484,536.08,378.79468,1171.6799,1171.6799,77.720604,140.98164,113.22446
2019-08-01,BD3068,65.52381,95.40714,478.16666,337.67618,1138.381,1138.381,70.23785,140.99803,110.500656
2019-08-01,BD5069,50.958332,82.31713,387.70834,297.97778,1034.0278,1034.0278,64.08632,129.61621,123.999275
2019-08-01,BD5070,42.982758,79.63391,352.0862,293.3517,819.25867,819.25867,56.694485,119.68633,111.566185
2019-08-01,BD5573,81.91525,131.5531,859.1864,474.49435,1848.8813,1848.8813,63.649414,180.22868,133.03055
2019-08-01,BD5076,63.360466,83.82984,399.94186,291.4554,948.5116,948.5116,76.95665,136.59453,114.92095
2019-08-01,BD5577,90.34,157.722,885.67993,550.6673,1777.62,1777.62,58.59072,160.29015,118.86622
2019-08-01,BD3082,65.20513,85.9735,416.3077,314.106,906.7949,906.7949,77.17097,132.02751,103.69998
2019-08-01,BD5081,50.317646,78.229416,404.5765,298.84354,927.9059,927.9059,66.46406,134.7985,123.29261
2019-08-01,BD2084,244.12433,145.9119,868.04865,579.5393,1687.3406,1687.3406,165.07932,149.3567,104.439095
2019-08-01,BD5585,78.385544,106.736946,693.25305,399.38754,1624.7228,1624.7228,74.626656,172.66928,137.3554
2019-08-01,BD5088,53.295456,90.73333,404.5,322.37955,1081.0568,1081.0568,60.893585,125.084175,116.81389
2019-08-01,BD6090,129.82089,223.1209,757.2313,709.94556,2125.7314,2125.7314,59.100636,106.6139,98.678444
2019-08-01,BD6091,106.87302,220.16429,740.71423,715.8844,2112.8015,2112.8015,49.685062,103.44436,94.558586
2019-08-01,BD3093,58.18182,100.74545,416.1901,338.4573,1102.1901,1102.1901,59.74897,122.63245,108.08139
2019-08-01,BD5594,72.80303,123.337875,720.1212,445,1495.7727,1495.7727,60.623592,161.13805,123.573044
2019-08-01,BD4539,90.376625,114.34069,547.64935,396.9541,1480.8052,1480.8052,79.91962,137.49066,125.619125
2019-08-01,BD4561,73.37255,127.40915,497.07843,415.8412,1396.3333,1396.3333,59.18968,119.303535,108.20565
2019-08-01,BD4572,99.75247,159.3109,622.8911,526.69574,1760.5742,1760.5742,63.7526,118.09218,107.5918
2019-08-01,BD4589,117.770836,129.93333,623.9583,452.57916,1720.9375,1720.9375,90.98629,137.45345,125.426254
2019-08-01,BD1009,136.65454,133.75575,610.85455,498.37817,1251.7273,1251.7273,102.089134,122.344315,94.44197
2019-08-01,BD2022,398.61972,205.78732,1054.1549,794.41125,1948.6903,1948.6903,191.48196,132.49187,93.46673
2019-08-01,BD2015,300.6159,165.03024,989.65564,672.16113,1796.1589,1796.1589,179.74208,146.88611,103.57628
2019-08-01,BD2030,206,158.9611,818.26666,614.29553,1660.8333,1660.8333,128.68906,132.93599,104.56719
2019-08-01,BD2075,206.30588,175.1094,769.9883,631.7247,1509.1765,1509.1765,117.32085,121.71482,94.60464
2019-08-01,BD2051,147.56818,154.08636,671.7045,556.3644,1367.8181,1367.8181,95.90273,120.5464,97.394066
2019-08-01,BD1009,167.62712,165.03334,683.18646,610.8887,1349.0677,1349.0677,101.52545,111.73878,85.25793
2019-08-01,BD1006,95.1375,111.08833,527.4375,426.6675,1072.925,1072.925,86.25974,123.34435,95.40419
2019-08-01,BD1078,110.1573,156.92584,564.96625,579.3191,1178.2023,1178.2023,71.11731,97.54366,77.18863
2019-08-01,BD2013,104.71154,111.00961,631.6731,445.6359,1278.0192,1278.0192,94.571075,141.28326,109.5546
2019-08-01,BD3086,87.57143,97.73492,556.119,401.64365,1127.881,1127.881,90.10707,137.9879,105.3164
2019-08-01,BD1004,73.52941,130.58562,395.11768,459.65295,862.7843,862.7843,57.918686,86.111084,71.028305
2019-08-01,BD1079,72.666664,110.59841,410.2619,387.9484,856.90485,856.90485,67.186615,105.67849,81.7842
2019-08-01,BD4087,65.25833,107.166664,318.15833,361.22778,671.81665,671.81665,62.637444,88.23971,74.86938
2019-08-01,BD4047,65.472,104.68507,359.016,364.29788,746.73596,746.73596,64.249405,98.56975,78.28769
2019-07-21,BD10,192.47273,189.3503,737.0909,548.0182,1223.1819,1223.1819,101.606606,134.18924,97.31733
2019-07-21,BD10,179.48695,188.10956,658.1594,544.23004,1074.2551,1074.2551,95.53486,120.74348,87.23105
2019-07-21,BD20,233.32065,231.5158,937.1542,650.96497,1448.8877,1448.8877,100.76311,143.62872,95.665146
2019-07-21,BD30,189.1326,130.35497,575.2417,383.9655,1144.0262,1144.0262,143.4248,149.17561,114.22289
2019-07-21,BD40,147.4528,129.89362,423.86597,373.10748,775.58826,775.58826,113.01707,113.42435,91.87829
2019-07-21,BD45,246.02638,151.56949,711.97095,475.81345,1654.9023,1654.9023,160.32906,149.11624,123.344124
2019-07-21,BD50,189.89009,108.735085,546.51855,339.809,1032.6006,1032.6006,171.35442,159.949,128.87854
2019-07-21,BD55,347.2089,151.99355,913.41956,480.4097,1675.0375,1675.0375,224.34608,189.20503,136.45644
2019-07-21,BD60,188.30925,197.26666,838.69977,627.4467,2001.176,2001.176,95.57148,133.4025,105.942116
2019-07-21,BD4001,145.65892,140.3628,441.79846,406.50723,801.19385,801.19385,103.64338,108.576096,85.95291
2019-07-21,BD2003,277.62024,277.20212,1031.6392,764.12866,1460.8164,1460.8164,100.14816,134.78098,85.31062
2019-07-21,BD5010,235.27551,114.776535,625.3469,369.7153,1264.7142,1264.7142,200.60315,168.22021,137.94408
2019-07-21,BD2012,173.61194,132.80049,700.13434,383.28757,1355.3135,1355.3135,129.61633,181.60106,121.57992
2019-07-21,BD4018,141.95238,117.82698,422.88098,352.62222,768.0476,768.0476,119.64177,119.64609,100.33777
