country_name,source_id,source,year,unit,emissions_quantity,gas_name,Type_of_Emission
Bangladesh,6987,Solid Food Waste,2004,kt,354.862526,CH4,Emission
Bangladesh,6987,Solid Food Waste,2005,kt,355.752793,CH4,Emission
Bangladesh,6987,Solid Food Waste,2006,kt,356.494523,CH4,Emission
Bangladesh,6987,Solid Food Waste,2007,kt,357.501768,CH4,Emission
Bangladesh,6987,Solid Food Waste,2008,kt,358.852847,CH4,Emission
Bangladesh,6987,Solid Food Waste,2009,kt,360.277171,CH4,Emission
Bangladesh,6987,Solid Food Waste,2010,kt,361.789493,CH4,Emission
Bangladesh,6987,Solid Food Waste,2011,kt,363.317317,CH4,Emission
Bangladesh,6987,Solid Food Waste,2012,kt,364.487886,CH4,Emission
Bangladesh,6987,Solid Food Waste,2013,kt,365.855198,CH4,Emission
Bangladesh,6987,Solid Food Waste,2014,kt,367.449753,CH4,Emission
Bangladesh,6987,Solid Food Waste,2015,kt,369.083847,CH4,Emission
Bangladesh,6987,Solid Food Waste,2016,kt,371.686238,CH4,Emission
Bangladesh,6987,Solid Food Waste,2017,kt,373.848241,CH4,Emission
Bangladesh,6987,Solid Food Waste,2018,kt,375.718078,CH4,Emission
Bangladesh,6987,Solid Food Waste,2019,kt,377.390743,CH4,Emission
Bangladesh,6987,Solid Food Waste,2020,kt,378.800021,CH4,Emission
Bangladesh,6987,Solid Food Waste,2021,kt,380.26447,CH4,Emission
Bangladesh,6987,Solid Food Waste,2022,kt,381.716872,CH4,Emission
Bangladesh,6987,Solid Food Waste,2023,kt,382.403956,CH4,Emission
Bangladesh,6988,Domestic Wastewater,1990,kt,149.115286,CH4,Emission
Bangladesh,6988,Domestic Wastewater,1991,kt,151.99169,CH4,Emission
Bangladesh,6988,Domestic Wastewater,1992,kt,154.88371,CH4,Emission
Bangladesh,6988,Domestic Wastewater,1993,kt,157.79588,CH4,Emission
Bangladesh,6988,Domestic Wastewater,1994,kt,160.748993,CH4,Emission
Bangladesh,6988,Domestic Wastewater,1995,kt,163.764047,CH4,Emission
Bangladesh,6988,Domestic Wastewater,1996,kt,166.785269,CH4,Emission
Bangladesh,6988,Domestic Wastewater,1997,kt,169.905446,CH4,Emission
Bangladesh,6988,Domestic Wastewater,1998,kt,173.143667,CH4,Emission
Bangladesh,6988,Domestic Wastewater,1999,kt,176.463997,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2000,kt,179.718215,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2001,kt,182.739033,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2002,kt,185.581316,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2003,kt,188.301839,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2004,kt,190.883192,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2005,kt,193.304822,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2006,kt,195.562498,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2007,kt,197.677405,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2008,kt,199.660982,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2009,kt,201.530305,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2010,kt,203.304544,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2011,kt,205.160034,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2012,kt,207.135649,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2013,kt,209.088576,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2014,kt,211.00243,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2015,kt,212.896864,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2016,kt,214.805329,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2017,kt,216.640943,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2018,kt,218.426788,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2019,kt,220.283423,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2020,kt,222.133402,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2021,kt,223.951139,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2022,kt,226.256708,CH4,Emission
Bangladesh,6988,Domestic Wastewater,2023,kt,229.037874,CH4,Emission
Bangladesh,6989,Industrial Wastewater,1990,kt,1.348954,CH4,Emission
Bangladesh,6989,Industrial Wastewater,1991,kt,1.527468,CH4,Emission
Bangladesh,6989,Industrial Wastewater,1992,kt,1.527046,CH4,Emission
Bangladesh,6989,Industrial Wastewater,1993,kt,1.585861,CH4,Emission
Bangladesh,6989,Industrial Wastewater,1994,kt,1.665233,CH4,Emission
Bangladesh,6989,Industrial Wastewater,1995,kt,2.242918,CH4,Emission
Bangladesh,6989,Industrial Wastewater,1996,kt,1.980699,CH4,Emission
Bangladesh,6989,Industrial Wastewater,1997,kt,1.928674,CH4,Emission
Bangladesh,6989,Industrial Wastewater,1998,kt,2.043922,CH4,Emission
Bangladesh,6989,Industrial Wastewater,1999,kt,2.077518,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2000,kt,2.051532,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2001,kt,2.063091,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2002,kt,2.524627,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2003,kt,2.42237,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2004,kt,2.336408,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2005,kt,2.413404,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2006,kt,2.590954,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2007,kt,2.630658,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2008,kt,2.508305,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2009,kt,2.479398,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2010,kt,2.538825,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2011,kt,2.657031,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2012,kt,2.687172,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2013,kt,2.855629,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2014,kt,2.077319,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2015,kt,2.017641,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2016,kt,2.03229,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2017,kt,2.072879,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2018,kt,2.089907,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2019,kt,2.089907,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2020,kt,2.089907,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2021,kt,1.748585,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2022,kt,1.748585,CH4,Emission
Bangladesh,6989,Industrial Wastewater,2023,kt,1.748585,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,1990,kt,0.000149,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,1991,kt,0.000141,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,1992,kt,0.00017,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,1993,kt,0.000175,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,1994,kt,0.000044,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,1995,kt,0.000058,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,1996,kt,0.000118,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,1997,kt,0.000066,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,1998,kt,0.000112,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,1999,kt,0.00031,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2000,kt,0.000297,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2001,kt,0.000236,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2002,kt,0.000436,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2003,kt,0.000529,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2004,kt,0.000709,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2005,kt,0.000638,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2006,kt,0.000678,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2007,kt,0.00076,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2008,kt,0.001327,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2009,kt,0.001461,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2010,kt,0.00105,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2011,kt,0.000695,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2012,kt,0.001392,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2013,kt,0.000273,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2014,kt,0.00173,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2015,kt,0.000182,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2016,kt,0.001423,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2017,kt,0.001514,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2018,kt,0.001647,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2019,kt,0.001547,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2020,kt,0.001563,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2021,kt,0.001563,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2022,kt,0.001563,N2O,Emission
Bangladesh,6997,Pesticides Manufacturing,2023,kt,0.001563,N2O,Emission
Bangladesh,6815,Food Transport,1990,kt,0.019634,N2O,Emission
Bangladesh,6815,Food Transport,1991,kt,0.024201,N2O,Emission
Bangladesh,6815,Food Transport,1992,kt,0.028038,N2O,Emission
Bangladesh,6815,Food Transport,1993,kt,0.02874,N2O,Emission
Bangladesh,6815,Food Transport,1994,kt,0.029307,N2O,Emission
Bangladesh,6815,Food Transport,1995,kt,0.035434,N2O,Emission
Bangladesh,6815,Food Transport,1996,kt,0.039088,N2O,Emission
Bangladesh,6815,Food Transport,1997,kt,0.04408,N2O,Emission
Bangladesh,6815,Food Transport,1998,kt,0.045182,N2O,Emission
Bangladesh,6815,Food Transport,1999,kt,0.041357,N2O,Emission
Bangladesh,6815,Food Transport,2000,kt,0.040274,N2O,Emission
Bangladesh,6815,Food Transport,2001,kt,0.050354,N2O,Emission
Bangladesh,6815,Food Transport,2002,kt,0.051189,N2O,Emission
Bangladesh,6815,Food Transport,2003,kt,0.052255,N2O,Emission
Bangladesh,6815,Food Transport,2004,kt,0.059707,N2O,Emission
Bangladesh,6815,Food Transport,2005,kt,0.059649,N2O,Emission
Bangladesh,6815,Food Transport,2006,kt,0.06379,N2O,Emission
Bangladesh,6815,Food Transport,2007,kt,0.061715,N2O,Emission
Bangladesh,6815,Food Transport,2008,kt,0.065947,N2O,Emission
Bangladesh,6815,Food Transport,2009,kt,0.067436,N2O,Emission
Bangladesh,6815,Food Transport,2010,kt,0.0748,N2O,Emission
Bangladesh,6815,Food Transport,2011,kt,0.099066,N2O,Emission
Bangladesh,6815,Food Transport,2012,kt,0.100579,N2O,Emission
Bangladesh,6815,Food Transport,2013,kt,0.094592,N2O,Emission
Bangladesh,6815,Food Transport,2014,kt,0.102555,N2O,Emission
Bangladesh,6815,Food Transport,2015,kt,0.107234,N2O,Emission
Bangladesh,6815,Food Transport,2016,kt,0.113142,N2O,Emission
Bangladesh,6815,Food Transport,2017,kt,0.127649,N2O,Emission
Bangladesh,6815,Food Transport,2018,kt,0.14673,N2O,Emission
Bangladesh,6815,Food Transport,2019,kt,0.143152,N2O,Emission
Bangladesh,6815,Food Transport,2020,kt,0.127473,N2O,Emission
Bangladesh,6815,Food Transport,2021,kt,0.137537,N2O,Emission
Bangladesh,6815,Food Transport,2022,kt,0.155318,N2O,Emission
Bangladesh,6815,Food Transport,2023,kt,0.155318,N2O,Emission
Bangladesh,6506,Food Packaging,1990,kt,0.000005,N2O,Emission
Bangladesh,6506,Food Packaging,1991,kt,0.000004,N2O,Emission
Bangladesh,6506,Food Packaging,1992,kt,0.000006,N2O,Emission
Bangladesh,6506,Food Packaging,1993,kt,0.000006,N2O,Emission
Bangladesh,6506,Food Packaging,1994,kt,0.000006,N2O,Emission
Bangladesh,6506,Food Packaging,1995,kt,0.000037,N2O,Emission
Bangladesh,6506,Food Packaging,1996,kt,0.000052,N2O,Emission
Bangladesh,6506,Food Packaging,1997,kt,0.00005,N2O,Emission
Bangladesh,6506,Food Packaging,1998,kt,0.000041,N2O,Emission
Bangladesh,6508,Food Retail,1990,kt,0.000026,N2O,Emission
Bangladesh,6508,Food Retail,1991,kt,0.000009,N2O,Emission
Bangladesh,6508,Food Retail,1992,kt,0.000014,N2O,Emission
Bangladesh,6508,Food Retail,1993,kt,0.000014,N2O,Emission
Bangladesh,6508,Food Retail,1994,kt,0.000016,N2O,Emission
Bangladesh,6508,Food Retail,1995,kt,0.000022,N2O,Emission
Bangladesh,6508,Food Retail,1996,kt,0.000018,N2O,Emission
Bangladesh,6508,Food Retail,1997,kt,0.000023,N2O,Emission
Bangladesh,6508,Food Retail,1998,kt,0.000064,N2O,Emission
Bangladesh,6508,Food Retail,1999,kt,0.000105,N2O,Emission
Bangladesh,6508,Food Retail,2000,kt,0.000117,N2O,Emission
Bangladesh,6508,Food Retail,2001,kt,0.000188,N2O,Emission
Bangladesh,6508,Food Retail,2002,kt,0.000229,N2O,Emission
Bangladesh,6508,Food Retail,2003,kt,0.000216,N2O,Emission
Bangladesh,6508,Food Retail,2004,kt,0.000249,N2O,Emission
Bangladesh,6508,Food Retail,2005,kt,0.000282,N2O,Emission
Bangladesh,6508,Food Retail,2006,kt,0.000467,N2O,Emission
Bangladesh,6508,Food Retail,2007,kt,0.000514,N2O,Emission
Bangladesh,6508,Food Retail,2008,kt,0.000499,N2O,Emission
Bangladesh,6508,Food Retail,2009,kt,0.000591,N2O,Emission
Bangladesh,6508,Food Retail,2010,kt,0.00084,N2O,Emission
Bangladesh,6508,Food Retail,2011,kt,0.000725,N2O,Emission
Bangladesh,6508,Food Retail,2012,kt,0.000775,N2O,Emission
Bangladesh,6508,Food Retail,2013,kt,0.000803,N2O,Emission
Bangladesh,6508,Food Retail,2014,kt,0.001071,N2O,Emission
Bangladesh,6508,Food Retail,2015,kt,0.001042,N2O,Emission
Bangladesh,6508,Food Retail,2016,kt,0.000961,N2O,Emission
Bangladesh,6508,Food Retail,2017,kt,0.001038,N2O,Emission
Bangladesh,6508,Food Retail,2018,kt,0.001359,N2O,Emission
Bangladesh,6508,Food Retail,2019,kt,0.001589,N2O,Emission
Bangladesh,6508,Food Retail,2020,kt,0.001365,N2O,Emission
Bangladesh,6508,Food Retail,2021,kt,0.001883,N2O,Emission
Bangladesh,6508,Food Retail,2022,kt,0.001985,N2O,Emission
Bangladesh,6508,Food Retail,2023,kt,0.001985,N2O,Emission
Bangladesh,6505,Food Household Consumption,1990,kt,0.000356,N2O,Emission
Bangladesh,6505,Food Household Consumption,1991,kt,0.000381,N2O,Emission
Bangladesh,6505,Food Household Consumption,1992,kt,0.000447,N2O,Emission
Bangladesh,6505,Food Household Consumption,1993,kt,0.000536,N2O,Emission
Bangladesh,6505,Food Household Consumption,1994,kt,0.000637,N2O,Emission
Bangladesh,6505,Food Household Consumption,1995,kt,0.000841,N2O,Emission
Bangladesh,6505,Food Household Consumption,1996,kt,0.000794,N2O,Emission
Bangladesh,6505,Food Household Consumption,1997,kt,0.001,N2O,Emission
Bangladesh,6505,Food Household Consumption,1998,kt,0.001154,N2O,Emission
Bangladesh,6505,Food Household Consumption,1999,kt,0.001284,N2O,Emission
Bangladesh,6505,Food Household Consumption,2000,kt,0.001311,N2O,Emission
Bangladesh,6505,Food Household Consumption,2001,kt,0.001749,N2O,Emission
Bangladesh,6505,Food Household Consumption,2002,kt,0.001931,N2O,Emission
Bangladesh,6505,Food Household Consumption,2003,kt,0.001799,N2O,Emission
Bangladesh,6505,Food Household Consumption,2004,kt,0.001992,N2O,Emission
Bangladesh,6505,Food Household Consumption,2005,kt,0.002105,N2O,Emission
Bangladesh,6505,Food Household Consumption,2006,kt,0.002704,N2O,Emission
Bangladesh,6505,Food Household Consumption,2007,kt,0.002805,N2O,Emission
Bangladesh,6505,Food Household Consumption,2008,kt,0.002773,N2O,Emission
Bangladesh,6505,Food Household Consumption,2009,kt,0.002981,N2O,Emission
Bangladesh,6505,Food Household Consumption,2010,kt,0.00339,N2O,Emission
Bangladesh,6505,Food Household Consumption,2011,kt,0.003615,N2O,Emission
Bangladesh,6505,Food Household Consumption,2012,kt,0.003966,N2O,Emission
Bangladesh,6505,Food Household Consumption,2013,kt,0.004182,N2O,Emission
Bangladesh,6505,Food Household Consumption,2014,kt,0.005505,N2O,Emission
Bangladesh,6505,Food Household Consumption,2015,kt,0.005024,N2O,Emission
Bangladesh,6505,Food Household Consumption,2016,kt,0.005632,N2O,Emission
Bangladesh,6505,Food Household Consumption,2017,kt,0.006177,N2O,Emission
Bangladesh,6505,Food Household Consumption,2018,kt,0.008149,N2O,Emission
Bangladesh,6505,Food Household Consumption,2019,kt,0.00759,N2O,Emission
Bangladesh,6505,Food Household Consumption,2020,kt,0.007817,N2O,Emission
Bangladesh,6505,Food Household Consumption,2021,kt,0.008582,N2O,Emission
Bangladesh,6505,Food Household Consumption,2022,kt,0.008971,N2O,Emission
Bangladesh,6505,Food Household Consumption,2023,kt,0.008971,N2O,Emission
Bangladesh,6988,Domestic Wastewater,1990,kt,1.54226,N2O,Emission
Bangladesh,6988,Domestic Wastewater,1991,kt,1.558589,N2O,Emission
Bangladesh,6988,Domestic Wastewater,1992,kt,1.572815,N2O,Emission
Bangladesh,6988,Domestic Wastewater,1993,kt,1.533433,N2O,Emission
Bangladesh,6988,Domestic Wastewater,1994,kt,1.581785,N2O,Emission
Bangladesh,6988,Domestic Wastewater,1995,kt,1.629993,N2O,Emission
Bangladesh,6988,Domestic Wastewater,1996,kt,1.669127,N2O,Emission
Bangladesh,6988,Domestic Wastewater,1997,kt,1.724204,N2O,Emission
Bangladesh,6988,Domestic Wastewater,1998,kt,1.775883,N2O,Emission
Bangladesh,6988,Domestic Wastewater,1999,kt,1.986937,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2000,kt,1.9719,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2001,kt,2.058833,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2002,kt,2.139177,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2003,kt,2.183327,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2004,kt,2.265553,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2005,kt,2.278976,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2006,kt,2.296294,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2007,kt,2.406614,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2008,kt,2.357981,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2009,kt,2.520141,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2010,kt,2.570868,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2011,kt,2.534408,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2012,kt,2.562566,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2013,kt,2.643536,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2014,kt,2.795291,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2015,kt,2.897513,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2016,kt,2.912788,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2017,kt,3.009294,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2018,kt,3.127571,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2019,kt,3.118245,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2020,kt,3.253069,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2021,kt,3.387187,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2022,kt,3.409251,N2O,Emission
Bangladesh,6988,Domestic Wastewater,2023,kt,3.451158,N2O,Emission
Bangladesh,6989,Industrial Wastewater,1990,kt,0.02366,N2O,Emission
Bangladesh,6989,Industrial Wastewater,1991,kt,0.02462,N2O,Emission
Bangladesh,6989,Industrial Wastewater,1992,kt,0.024965,N2O,Emission
Bangladesh,6989,Industrial Wastewater,1993,kt,0.013719,N2O,Emission
Bangladesh,6989,Industrial Wastewater,1994,kt,0.015443,N2O,Emission
Bangladesh,6989,Industrial Wastewater,1995,kt,0.017127,N2O,Emission
Bangladesh,6989,Industrial Wastewater,1996,kt,0.018208,N2O,Emission
Bangladesh,6989,Industrial Wastewater,1997,kt,0.02029,N2O,Emission
Bangladesh,6989,Industrial Wastewater,1998,kt,0.021913,N2O,Emission
Bangladesh,6989,Industrial Wastewater,1999,kt,0.023728,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2000,kt,0.02556,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2001,kt,0.028385,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2002,kt,0.030457,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2003,kt,0.032934,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2004,kt,0.033675,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2005,kt,0.034527,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2006,kt,0.034714,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2007,kt,0.033448,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2008,kt,0.032028,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2009,kt,0.030916,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2010,kt,0.030666,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2011,kt,0.030017,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2012,kt,0.031385,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2013,kt,0.033363,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2014,kt,0.026359,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2015,kt,0.028853,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2016,kt,0.030162,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2017,kt,0.029573,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2018,kt,0.028529,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2019,kt,0.028529,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2020,kt,0.028529,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2021,kt,0.026426,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2022,kt,0.026426,N2O,Emission
Bangladesh,6989,Industrial Wastewater,2023,kt,0.026426,N2O,Emission
